,i,j,k,method,bs,r,sample,p,event,count
256,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,L1-dcache-loads,2673965598
257,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,cache-misses,181854
258,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,cache-references,78079817
259,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,context-switches,0
260,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,cpu-migrations,0
261,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,dTLB-load-misses,16040
262,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,page-faults,0
263,128,128,3200,tiled,1048576,0.3007882518043099,0,CFG_LL_TLB,task-clock,826994424
264,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,L1-dcache-loads,2673857820
265,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,cache-misses,58538
266,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,cache-references,5301706
267,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,context-switches,0
268,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,cpu-migrations,0
269,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,dTLB-load-misses,69802
270,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,page-faults,0
271,16,128,25600,tiled,1048576,0.014924955450518291,0,CFG_LL_TLB,task-clock,606198030
272,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,L1-dcache-loads,2674236230
273,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cache-misses,32815
274,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cache-references,50487291
275,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,context-switches,0
276,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,cpu-migrations,0
277,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,dTLB-load-misses,2563
278,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,page-faults,0
279,128,512,800,tiled,1048576,0.12216773489967918,0,CFG_LL_TLB,task-clock,753884346
280,128,128,3200,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,L1-dcache-loads,2673944212
281,128,128,3200,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-misses,191518
282,128,128,3200,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-references,96804496
283,128,128,3200,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,context-switches,0
284,128,128,3200,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cpu-migrations,0
